CustomerID,FavoriteCategory,Gender,AgeGroup,Region,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST00899,Fashion,Male,26-35,Surabaya,2,23,64221103,4,2,3,423,Potential Customer
CUST00900,Beauty,Male,18-25,Bandung,3,24,64074260,4,2,3,423,Potential Customer
CUST00901,Fashion,Male,18-25,Surabaya,16,12,32161729,3,1,1,311,New Customer
CUST00902,Beauty,Male,36-50,Bandung,34,26,83998698,2,3,4,234,Potential Customer
CUST00903,Home,Male,18-25,Denpasar,13,23,67396296,3,2,3,323,Potential Customer
CUST00904,Sport,Female,26-35,Yogyakarta,24,31,74257137,2,4,4,244,Potential Customer
CUST00905,Electronics,Male,26-35,Medan,4,21,58394090,4,1,2,412,New Customer
CUST00906,Electronics,Female,18-25,Bandung,55,22,58269794,1,2,2,122,At Risk Customer
CUST00907,Beauty,Female,>50,Denpasar,18,18,57164501,3,1,2,312,New Customer
CUST00908,Electronics,Male,18-25,Bandung,20,19,35016193,2,1,1,211,New Customer
CUST00909,Beauty,Male,26-35,Yogyakarta,26,29,83518067,2,4,4,244,Potential Customer
CUST00910,Electronics,Male,26-35,Bandung,7,22,41556577,4,2,1,421,Potential Customer
CUST00911,Electronics,Female,18-25,Denpasar,26,23,51713137,2,2,1,221,Potential Customer
CUST00912,Fashion,Male,18-25,Denpasar,38,27,61716720,2,3,2,232,Potential Customer
CUST00913,Beauty,Female,36-50,Jakarta,61,19,46521836,1,1,1,111,At Risk Customer
CUST00914,Beauty,Male,>50,Yogyakarta,9,31,79532027,3,4,4,344,Loyal Customer
CUST00915,Electronics,Female,18-25,Jakarta,28,23,58280787,2,2,2,222,Potential Customer
CUST00916,Beauty,Male,26-35,Yogyakarta,30,33,74186962,2,4,4,244,Potential Customer
CUST00917,Sport,Male,36-50,Bandung,1,28,76316052,4,3,4,434,Loyal Customer
CUST00918,Fashion,Female,36-50,Denpasar,84,26,67868410,1,3,3,133,At Risk Customer
CUST00919,Beauty,Female,26-35,Jakarta,77,24,63116457,1,2,3,123,At Risk Customer
CUST00920,Fashion,Male,26-35,Bandung,41,23,58478932,2,2,2,222,Potential Customer
CUST00921,Electronics,Female,26-35,Denpasar,26,22,63010942,2,2,3,223,Potential Customer
CUST00922,Sport,Female,36-50,Yogyakarta,49,22,54810660,1,2,2,122,At Risk Customer
CUST00923,Beauty,Female,36-50,Denpasar,18,28,70271040,3,3,3,333,Loyal Customer
CUST00924,Fashion,Female,18-25,Bandung,10,31,78214405,3,4,4,344,Loyal Customer
CUST00925,Sport,Male,26-35,Jakarta,9,20,48011936,3,1,1,311,New Customer
CUST00926,Electronics,Male,>50,Jakarta,10,17,44415746,3,1,1,311,New Customer
CUST00927,Home,Male,36-50,Denpasar,39,28,66730673,2,3,3,233,Potential Customer
CUST00928,Beauty,Female,>50,Bandung,4,32,63501342,4,4,3,443,Loyal Customer
CUST00929,Electronics,Female,36-50,Surabaya,5,28,60567003,4,3,2,432,Potential Customer
CUST00930,Fashion,Male,26-35,Yogyakarta,75,21,60244580,1,1,2,112,At Risk Customer
CUST00931,Electronics,Male,26-35,Yogyakarta,7,33,69418824,4,4,3,443,Loyal Customer
CUST00932,Electronics,Female,26-35,Bandung,9,30,88777193,3,4,4,344,Loyal Customer
CUST00933,Fashion,Female,18-25,Surabaya,40,30,76239131,2,4,4,244,Potential Customer
CUST00934,Sport,Female,26-35,Jakarta,32,22,50128170,2,2,1,221,Potential Customer
CUST00935,Fashion,Male,36-50,Medan,24,26,58781625,2,3,2,232,Potential Customer
CUST00936,Electronics,Male,18-25,Medan,20,29,80161006,2,4,4,244,Potential Customer
CUST00937,Sport,Male,36-50,Bandung,0,30,86728606,4,4,4,444,Loyal Customer
CUST00938,Sport,Female,26-35,Surabaya,26,30,71722075,2,4,3,243,Potential Customer
CUST00939,Electronics,Male,>50,Surabaya,51,24,64800034,1,2,3,123,At Risk Customer
CUST00940,Sport,Female,18-25,Yogyakarta,49,26,69705235,1,3,3,133,At Risk Customer
CUST00941,Beauty,Male,18-25,Jakarta,23,24,56450982,2,2,2,222,Potential Customer
CUST00942,Beauty,Female,26-35,Denpasar,19,22,55170473,3,2,2,322,Potential Customer
CUST00943,Sport,Female,18-25,Surabaya,37,22,56163051,2,2,2,222,Potential Customer
CUST00944,Home,Female,36-50,Denpasar,5,21,59278803,4,1,2,412,New Customer
CUST00945,Electronics,Male,36-50,Medan,18,21,54931482,3,1,2,312,New Customer
CUST00946,Home,Male,18-25,Denpasar,18,24,55749184,3,2,2,322,Potential Customer
CUST00947,Home,Male,26-35,Jakarta,0,26,71804289,4,3,3,433,Loyal Customer
CUST00948,Beauty,Female,26-35,Jakarta,36,29,94658320,2,4,4,244,Potential Customer
CUST00949,Beauty,Female,26-35,Denpasar,78,22,50086718,1,2,1,121,At Risk Customer
CUST00950,Electronics,Female,>50,Bandung,2,28,69859173,4,3,3,433,Loyal Customer
CUST00951,Home,Female,36-50,Surabaya,9,27,74619086,3,3,4,334,Loyal Customer
CUST00952,Beauty,Female,26-35,Bandung,31,31,69179651,2,4,3,243,Potential Customer
CUST00953,Electronics,Male,36-50,Denpasar,41,22,47626105,2,2,1,221,Potential Customer
CUST00954,Fashion,Female,26-35,Surabaya,5,29,78621802,4,4,4,444,Loyal Customer
CUST00955,Beauty,Male,>50,Yogyakarta,101,21,65501872,1,1,3,113,At Risk Customer
CUST00956,Beauty,Male,26-35,Bandung,8,26,64266361,4,3,3,433,Loyal Customer
CUST00957,Beauty,Female,36-50,Bandung,33,32,72150340,2,4,3,243,Potential Customer
CUST00958,Beauty,Male,36-50,Denpasar,6,27,67712463,4,3,3,433,Loyal Customer
CUST00959,Fashion,Male,18-25,Medan,3,29,75415756,4,4,4,444,Loyal Customer
CUST00960,Sport,Female,36-50,Denpasar,28,26,72493883,2,3,3,233,Potential Customer
CUST00961,Electronics,Male,18-25,Bandung,5,22,58383156,4,2,2,422,Potential Customer
CUST00962,Electronics,Female,26-35,Surabaya,48,20,52905304,1,1,1,111,At Risk Customer
CUST00963,Electronics,Male,26-35,Medan,26,24,53859948,2,2,2,222,Potential Customer
CUST00964,Beauty,Male,>50,Denpasar,96,24,69225611,1,2,3,123,At Risk Customer
CUST00965,Beauty,Male,36-50,Denpasar,2,31,85123025,4,4,4,444,Loyal Customer
CUST00966,Beauty,Male,36-50,Bandung,46,28,57869271,1,3,2,132,At Risk Customer
CUST00967,Electronics,Female,36-50,Bandung,0,32,71508699,4,4,3,443,Loyal Customer
CUST00968,Electronics,Male,26-35,Yogyakarta,24,28,50138496,2,3,1,231,Potential Customer
CUST00969,Sport,Female,>50,Denpasar,25,22,50662433,2,2,1,221,Potential Customer
CUST00970,Sport,Female,26-35,Bandung,108,13,26738728,1,1,1,111,At Risk Customer
CUST00971,Home,Female,26-35,Jakarta,19,20,53691937,3,1,2,312,New Customer
CUST00972,Electronics,Female,18-25,Medan,24,21,47892119,2,1,1,211,New Customer
CUST00973,Home,Female,36-50,Jakarta,16,21,60302608,3,1,2,312,New Customer
CUST00974,Electronics,Male,36-50,Medan,0,25,62781770,4,2,3,423,Potential Customer
CUST00975,Electronics,Male,26-35,Denpasar,13,28,83062099,3,3,4,334,Loyal Customer
CUST00976,Electronics,Male,18-25,Yogyakarta,18,18,59288236,3,1,2,312,New Customer
CUST00977,Home,Female,36-50,Bandung,11,27,52084457,3,3,1,331,Potential Customer
CUST00978,Electronics,Male,18-25,Bandung,7,26,61856170,4,3,2,432,Potential Customer
CUST00979,Home,Female,36-50,Bandung,1,24,66792793,4,2,3,423,Potential Customer
CUST00980,Fashion,Female,>50,Denpasar,18,25,68889532,3,2,3,323,Potential Customer
CUST00981,Beauty,Male,26-35,Medan,5,20,49918538,4,1,1,411,New Customer
CUST00982,Electronics,Female,18-25,Bandung,26,31,83993149,2,4,4,244,Potential Customer
CUST00983,Sport,Male,36-50,Jakarta,19,24,58600656,3,2,2,322,Potential Customer
CUST00984,Electronics,Male,36-50,Bandung,35,24,58240985,2,2,2,222,Potential Customer
CUST00985,Electronics,Female,26-35,Denpasar,31,23,47197087,2,2,1,221,Potential Customer
CUST00986,Fashion,Female,>50,Yogyakarta,30,29,84936028,2,4,4,244,Potential Customer
CUST00987,Electronics,Female,18-25,Jakarta,3,23,57561667,4,2,2,422,Potential Customer
CUST00988,Fashion,Male,26-35,Bandung,37,34,97936833,2,4,4,244,Potential Customer
CUST00989,Beauty,Male,36-50,Bandung,59,20,55026807,1,1,2,112,At Risk Customer
CUST00990,Sport,Female,36-50,Surabaya,49,30,89560669,1,4,4,144,At Risk Customer
CUST00991,Fashion,Female,18-25,Medan,48,18,47798388,1,1,1,111,At Risk Customer
CUST00992,Sport,Female,36-50,Jakarta,28,27,70298615,2,3,3,233,Potential Customer
CUST00993,Beauty,Male,26-35,Surabaya,35,19,45173394,2,1,1,211,New Customer
CUST00994,Sport,Female,26-35,Yogyakarta,64,33,83068803,1,4,4,144,At Risk Customer
CUST00995,Electronics,Male,18-25,Medan,0,30,66481404,4,4,3,443,Loyal Customer
CUST00996,Home,Male,36-50,Jakarta,129,19,48788542,1,1,1,111,At Risk Customer
CUST00997,Fashion,Female,18-25,Bandung,35,23,51164207,2,2,1,221,Potential Customer
CUST00998,Electronics,Male,26-35,Jakarta,17,30,77964673,3,4,4,344,Loyal Customer
CUST00999,Fashion,Female,18-25,Bandung,8,45,113547349,4,4,4,444,Loyal Customer
CUST01000,Fashion,Male,36-50,Medan,38,24,57063242,2,2,2,222,Potential Customer
CUST01001,Electronics,Male,26-35,Bandung,2,25,70525912,4,2,3,423,Potential Customer
CUST01002,Fashion,Female,36-50,Yogyakarta,67,21,39749362,1,1,1,111,At Risk Customer
CUST01003,Home,Female,18-25,Denpasar,54,22,56618845,1,2,2,122,At Risk Customer
CUST01004,Home,Female,26-35,Bandung,17,30,71712236,3,4,3,343,Loyal Customer
CUST01005,Electronics,Female,26-35,Yogyakarta,36,34,91502318,2,4,4,244,Potential Customer
CUST01006,Beauty,Female,36-50,Denpasar,108,24,53881814,1,2,2,122,At Risk Customer
CUST01007,Fashion,Female,>50,Medan,72,22,56171891,1,2,2,122,At Risk Customer
CUST01008,Home,Female,18-25,Medan,10,26,75200098,3,3,4,334,Loyal Customer
CUST01009,Fashion,Male,26-35,Jakarta,27,31,80101260,2,4,4,244,Potential Customer
CUST01010,Beauty,Female,18-25,Yogyakarta,63,21,45286713,1,1,1,111,At Risk Customer
CUST01011,Fashion,Male,26-35,Yogyakarta,15,26,66338499,3,3,3,333,Loyal Customer
CUST01012,Fashion,Female,18-25,Surabaya,10,28,78728259,3,3,4,334,Loyal Customer
CUST01013,Beauty,Female,26-35,Surabaya,10,19,49363845,3,1,1,311,New Customer
CUST01014,Fashion,Male,26-35,Denpasar,5,26,61407204,4,3,2,432,Potential Customer
CUST01015,Beauty,Female,26-35,Denpasar,13,26,52328212,3,3,1,331,Potential Customer
CUST01016,Home,Female,26-35,Surabaya,77,31,63772607,1,4,3,143,At Risk Customer
CUST01017,Electronics,Male,36-50,Denpasar,12,29,71965217,3,4,3,343,Loyal Customer
CUST01018,Electronics,Female,26-35,Bandung,45,24,54986823,1,2,2,122,At Risk Customer
CUST01019,Beauty,Female,18-25,Surabaya,0,20,62785526,4,1,3,413,New Customer
CUST01020,Beauty,Male,36-50,Yogyakarta,51,26,49859364,1,3,1,131,At Risk Customer
CUST01021,Fashion,Female,18-25,Bandung,1,28,70453756,4,3,3,433,Loyal Customer
CUST01022,Electronics,Male,26-35,Denpasar,23,17,57069475,2,1,2,212,New Customer
CUST01023,Sport,Female,26-35,Medan,48,23,53087011,1,2,1,121,At Risk Customer
CUST01024,Beauty,Female,26-35,Jakarta,5,21,55642501,4,1,2,412,New Customer
CUST01025,Beauty,Female,18-25,Surabaya,3,29,74131739,4,4,4,444,Loyal Customer
CUST01026,Electronics,Female,26-35,Medan,22,24,50856008,2,2,1,221,Potential Customer
CUST01027,Electronics,Female,>50,Denpasar,49,23,49847690,1,2,1,121,At Risk Customer
CUST01028,Beauty,Female,26-35,Yogyakarta,6,30,61234909,4,4,2,442,Potential Customer
CUST01029,Fashion,Male,26-35,Jakarta,63,18,40967551,1,1,1,111,At Risk Customer
CUST01030,Home,Female,26-35,Medan,18,20,41660309,3,1,1,311,New Customer
CUST01031,Sport,Male,18-25,Jakarta,9,20,57301338,3,1,2,312,New Customer
CUST01032,Fashion,Female,26-35,Surabaya,1,23,66131655,4,2,3,423,Potential Customer
CUST01033,Electronics,Male,36-50,Denpasar,53,24,50688728,1,2,1,121,At Risk Customer
CUST01034,Beauty,Male,18-25,Yogyakarta,21,22,44939449,2,2,1,221,Potential Customer
CUST01035,Fashion,Male,18-25,Denpasar,9,34,81366220,3,4,4,344,Loyal Customer
CUST01036,Beauty,Female,18-25,Jakarta,4,29,55827575,4,4,2,442,Potential Customer
CUST01037,Beauty,Male,26-35,Medan,14,21,52409754,3,1,1,311,New Customer
CUST01038,Beauty,Female,>50,Surabaya,24,20,52325073,2,1,1,211,New Customer
CUST01039,Home,Male,18-25,Surabaya,2,30,88602235,4,4,4,444,Loyal Customer
CUST01040,Beauty,Male,26-35,Denpasar,65,25,59346057,1,2,2,122,At Risk Customer
CUST01041,Beauty,Female,18-25,Medan,52,18,50752777,1,1,1,111,At Risk Customer
CUST01042,Sport,Female,>50,Medan,27,20,55803190,2,1,2,212,New Customer
CUST01043,Electronics,Male,18-25,Jakarta,109,20,48910330,1,1,1,111,At Risk Customer
CUST01044,Beauty,Female,26-35,Denpasar,17,22,55476393,3,2,2,322,Potential Customer
CUST01045,Home,Female,36-50,Denpasar,9,23,51949713,3,2,1,321,Potential Customer
CUST01046,Fashion,Female,36-50,Bandung,42,22,51062385,1,2,1,121,At Risk Customer
CUST01047,Sport,Male,26-35,Denpasar,7,24,52173075,4,2,1,421,Potential Customer
CUST01048,Electronics,Male,26-35,Surabaya,18,29,80703713,3,4,4,344,Loyal Customer
CUST01049,Fashion,Female,26-35,Jakarta,141,20,50538339,1,1,1,111,At Risk Customer
CUST01050,Beauty,Male,18-25,Medan,19,27,69276277,3,3,3,333,Loyal Customer
CUST01051,Beauty,Female,18-25,Denpasar,23,21,61358231,2,1,2,212,New Customer
CUST01052,Fashion,Female,26-35,Jakarta,84,15,38633218,1,1,1,111,At Risk Customer
CUST01053,Fashion,Female,18-25,Denpasar,29,24,58750563,2,2,2,222,Potential Customer
CUST01054,Home,Female,18-25,Medan,37,26,57627242,2,3,2,232,Potential Customer
CUST01055,Fashion,Female,26-35,Yogyakarta,7,29,55861359,4,4,2,442,Potential Customer
CUST01056,Fashion,Male,>50,Medan,1,19,42054084,4,1,1,411,New Customer
CUST01057,Fashion,Female,26-35,Medan,17,22,66204587,3,2,3,323,Potential Customer
CUST01058,Fashion,Male,18-25,Medan,63,24,68290080,1,2,3,123,At Risk Customer
CUST01059,Fashion,Female,18-25,Denpasar,2,23,59459896,4,2,2,422,Potential Customer
CUST01060,Beauty,Female,>50,Bandung,21,30,87122799,2,4,4,244,Potential Customer
CUST01061,Sport,Female,18-25,Medan,105,17,34895489,1,1,1,111,At Risk Customer
CUST01062,Beauty,Female,18-25,Surabaya,7,26,68013526,4,3,3,433,Loyal Customer
CUST01063,Beauty,Female,26-35,Surabaya,30,17,46383080,2,1,1,211,New Customer
CUST01064,Home,Male,26-35,Jakarta,81,21,48944233,1,1,1,111,At Risk Customer
CUST01065,Sport,Male,26-35,Bandung,7,29,90475757,4,4,4,444,Loyal Customer
CUST01066,Electronics,Female,18-25,Jakarta,27,23,52226619,2,2,1,221,Potential Customer
CUST01067,Fashion,Male,18-25,Surabaya,44,22,51131673,1,2,1,121,At Risk Customer
CUST01068,Beauty,Male,>50,Surabaya,128,31,77080825,1,4,4,144,At Risk Customer
CUST01069,Sport,Male,18-25,Yogyakarta,12,29,78948578,3,4,4,344,Loyal Customer
CUST01070,Home,Male,26-35,Medan,21,27,67642625,2,3,3,233,Potential Customer
CUST01071,Sport,Male,36-50,Surabaya,28,21,46125345,2,1,1,211,New Customer
CUST01072,Beauty,Male,26-35,Denpasar,29,24,55224534,2,2,2,222,Potential Customer
CUST01073,Fashion,Male,26-35,Denpasar,31,21,49668924,2,1,1,211,New Customer
CUST01074,Electronics,Male,18-25,Jakarta,62,26,66096286,1,3,3,133,At Risk Customer
CUST01075,Fashion,Female,26-35,Jakarta,11,26,66231235,3,3,3,333,Loyal Customer
CUST01076,Electronics,Male,36-50,Medan,25,24,61758813,2,2,2,222,Potential Customer
CUST01077,Electronics,Male,>50,Medan,19,22,49432936,3,2,1,321,Potential Customer
CUST01078,Beauty,Female,18-25,Yogyakarta,76,24,63868453,1,2,3,123,At Risk Customer
CUST01079,Sport,Male,18-25,Bandung,18,26,63625584,3,3,3,333,Loyal Customer
CUST01080,Sport,Female,>50,Jakarta,0,38,95030181,4,4,4,444,Loyal Customer
CUST01081,Electronics,Female,36-50,Medan,37,28,73017762,2,3,4,234,Potential Customer
CUST01082,Beauty,Male,36-50,Jakarta,0,21,53692191,4,1,2,412,New Customer
CUST01083,Fashion,Male,18-25,Medan,1,35,88343951,4,4,4,444,Loyal Customer
CUST01084,Home,Female,26-35,Surabaya,40,34,88107996,2,4,4,244,Potential Customer
CUST01085,Electronics,Female,36-50,Jakarta,98,18,51681581,1,1,1,111,At Risk Customer
CUST01086,Beauty,Female,26-35,Surabaya,87,20,42743923,1,1,1,111,At Risk Customer
CUST01087,Sport,Female,26-35,Jakarta,14,30,82625869,3,4,4,344,Loyal Customer
CUST01088,Home,Male,18-25,Bandung,19,25,72802041,3,2,4,324,Potential Customer
CUST01089,Home,Female,26-35,Yogyakarta,20,25,61468370,2,2,2,222,Potential Customer
CUST01090,Beauty,Male,18-25,Denpasar,10,26,59770349,3,3,2,332,Potential Customer
CUST01091,Beauty,Female,26-35,Denpasar,117,20,54409908,1,1,2,112,At Risk Customer
CUST01092,Beauty,Female,>50,Denpasar,1,21,59230711,4,1,2,412,New Customer
CUST01093,Home,Female,26-35,Surabaya,0,34,80722103,4,4,4,444,Loyal Customer
CUST01094,Electronics,Female,36-50,Medan,21,27,76110679,2,3,4,234,Potential Customer
CUST01095,Beauty,Male,18-25,Denpasar,29,28,74450566,2,3,4,234,Potential Customer
CUST01096,Electronics,Male,26-35,Bandung,7,31,70854591,4,4,3,443,Loyal Customer
CUST01097,Sport,Male,>50,Denpasar,30,20,52110351,2,1,1,211,New Customer
CUST01098,Fashion,Male,18-25,Jakarta,9,22,55514948,3,2,2,322,Potential Customer
CUST01099,Fashion,Female,18-25,Surabaya,26,24,56175006,2,2,2,222,Potential Customer
CUST01100,Beauty,Male,26-35,Jakarta,64,22,52039476,1,2,1,121,At Risk Customer
CUST01101,Fashion,Male,18-25,Jakarta,10,23,52644727,3,2,1,321,Potential Customer
CUST01102,Home,Female,36-50,Jakarta,54,21,56389686,1,1,2,112,At Risk Customer
CUST01103,Electronics,Female,>50,Yogyakarta,19,28,75939363,3,3,4,334,Loyal Customer
CUST01104,Electronics,Female,26-35,Yogyakarta,19,35,89837418,3,4,4,344,Loyal Customer
CUST01105,Electronics,Female,18-25,Medan,34,22,64800047,2,2,3,223,Potential Customer
CUST01106,Electronics,Male,26-35,Surabaya,36,16,48304555,2,1,1,211,New Customer
CUST01107,Fashion,Male,36-50,Bandung,18,30,65977200,3,4,3,343,Loyal Customer
CUST01108,Electronics,Female,18-25,Bandung,4,27,64891314,4,3,3,433,Loyal Customer
CUST01109,Home,Female,26-35,Bandung,11,20,50261015,3,1,1,311,New Customer
CUST01110,Beauty,Male,26-35,Jakarta,16,28,69413714,3,3,3,333,Loyal Customer
CUST01111,Beauty,Female,26-35,Yogyakarta,17,27,72488582,3,3,3,333,Loyal Customer
CUST01112,Electronics,Male,18-25,Surabaya,81,31,57940751,1,4,2,142,At Risk Customer
CUST01113,Fashion,Male,36-50,Jakarta,50,21,48694067,1,1,1,111,At Risk Customer
CUST01114,Electronics,Female,18-25,Yogyakarta,4,28,79248613,4,3,4,434,Loyal Customer
CUST01115,Beauty,Female,18-25,Yogyakarta,18,13,25480134,3,1,1,311,New Customer
CUST01116,Beauty,Female,36-50,Denpasar,0,27,74059794,4,3,4,434,Loyal Customer
CUST01117,Home,Male,36-50,Denpasar,15,21,56769126,3,1,2,312,New Customer
CUST01118,Home,Female,18-25,Surabaya,47,37,93712122,1,4,4,144,At Risk Customer
CUST01119,Home,Male,18-25,Surabaya,27,23,62143960,2,2,2,222,Potential Customer
CUST01120,Electronics,Male,18-25,Surabaya,13,29,85506402,3,4,4,344,Loyal Customer
CUST01121,Sport,Female,18-25,Jakarta,48,20,50360581,1,1,1,111,At Risk Customer
CUST01122,Beauty,Female,18-25,Medan,15,24,46520038,3,2,1,321,Potential Customer
CUST01123,Fashion,Female,18-25,Surabaya,15,20,49530453,3,1,1,311,New Customer
CUST01124,Electronics,Female,26-35,Denpasar,64,16,43769550,1,1,1,111,At Risk Customer
CUST01125,Home,Female,36-50,Medan,5,32,83326785,4,4,4,444,Loyal Customer
CUST01126,Beauty,Female,26-35,Jakarta,42,22,57056717,1,2,2,122,At Risk Customer
CUST01127,Beauty,Male,26-35,Medan,30,26,63266600,2,3,3,233,Potential Customer
CUST01128,Beauty,Male,18-25,Bandung,25,22,63997007,2,2,3,223,Potential Customer
CUST01129,Electronics,Male,>50,Medan,41,34,92839514,2,4,4,244,Potential Customer
CUST01130,Home,Male,36-50,Surabaya,17,24,63950733,3,2,3,323,Potential Customer
CUST01131,Fashion,Female,36-50,Jakarta,82,22,60725997,1,2,2,122,At Risk Customer
CUST01132,Beauty,Female,36-50,Surabaya,17,24,61843479,3,2,2,322,Potential Customer
CUST01133,Home,Male,>50,Denpasar,75,33,84310836,1,4,4,144,At Risk Customer
CUST01134,Fashion,Male,26-35,Bandung,18,30,84866053,3,4,4,344,Loyal Customer
CUST01135,Home,Female,18-25,Denpasar,94,16,32722347,1,1,1,111,At Risk Customer
CUST01136,Beauty,Male,26-35,Surabaya,6,28,66910731,4,3,3,433,Loyal Customer
CUST01137,Beauty,Female,36-50,Surabaya,31,23,56619528,2,2,2,222,Potential Customer
CUST01138,Home,Female,36-50,Surabaya,28,25,72497562,2,2,3,223,Potential Customer
CUST01139,Home,Female,26-35,Yogyakarta,11,22,52457642,3,2,1,321,Potential Customer
CUST01140,Fashion,Female,18-25,Bandung,50,30,78812336,1,4,4,144,At Risk Customer
CUST01141,Beauty,Female,26-35,Surabaya,74,25,54737897,1,2,2,122,At Risk Customer
CUST01142,Sport,Male,>50,Surabaya,39,23,63999192,2,2,3,223,Potential Customer
CUST01143,Home,Female,26-35,Denpasar,7,18,38961371,4,1,1,411,New Customer
CUST01144,Beauty,Female,26-35,Denpasar,4,29,66055303,4,4,3,443,Loyal Customer
CUST01145,Beauty,Male,18-25,Surabaya,1,26,70700460,4,3,3,433,Loyal Customer
CUST01146,Beauty,Female,26-35,Jakarta,4,26,68309326,4,3,3,433,Loyal Customer
CUST01147,Beauty,Female,36-50,Yogyakarta,33,25,54864031,2,2,2,222,Potential Customer
CUST01148,Beauty,Female,26-35,Denpasar,2,16,36584534,4,1,1,411,New Customer
CUST01149,Fashion,Female,36-50,Jakarta,90,20,54486636,1,1,2,112,At Risk Customer
CUST01150,Beauty,Female,26-35,Yogyakarta,9,26,82797256,3,3,4,334,Loyal Customer
CUST01151,Sport,Female,26-35,Surabaya,3,29,67971402,4,4,3,443,Loyal Customer
CUST01152,Home,Female,18-25,Bandung,45,24,55232160,1,2,2,122,At Risk Customer
CUST01153,Fashion,Female,36-50,Medan,42,22,42403930,1,2,1,121,At Risk Customer
CUST01154,Beauty,Female,26-35,Medan,5,18,44332440,4,1,1,411,New Customer
CUST01155,Beauty,Female,26-35,Surabaya,3,29,76276351,4,4,4,444,Loyal Customer
CUST01156,Sport,Female,26-35,Denpasar,50,17,50907034,1,1,1,111,At Risk Customer
CUST01157,Beauty,Male,>50,Jakarta,16,16,40388709,3,1,1,311,New Customer
CUST01158,Beauty,Female,18-25,Bandung,1,22,55762072,4,2,2,422,Potential Customer
CUST01159,Fashion,Female,36-50,Yogyakarta,20,18,45063227,2,1,1,211,New Customer
CUST01160,Beauty,Male,18-25,Surabaya,134,24,59059767,1,2,2,122,At Risk Customer
CUST01161,Beauty,Female,26-35,Bandung,4,23,54572227,4,2,2,422,Potential Customer
CUST01162,Fashion,Male,18-25,Bandung,2,29,74051133,4,4,4,444,Loyal Customer
CUST01163,Beauty,Male,26-35,Denpasar,22,23,55796390,2,2,2,222,Potential Customer
CUST01164,Beauty,Female,26-35,Yogyakarta,1,25,55807131,4,2,2,422,Potential Customer
CUST01165,Beauty,Male,18-25,Bandung,44,33,92355463,1,4,4,144,At Risk Customer
CUST01166,Electronics,Female,26-35,Denpasar,9,27,69190529,3,3,3,333,Loyal Customer
CUST01167,Sport,Female,>50,Jakarta,1,31,85611645,4,4,4,444,Loyal Customer
CUST01168,Sport,Female,18-25,Denpasar,10,33,82877380,3,4,4,344,Loyal Customer
CUST01169,Fashion,Male,36-50,Jakarta,47,33,87166568,1,4,4,144,At Risk Customer
CUST01170,Beauty,Male,26-35,Jakarta,110,19,45762764,1,1,1,111,At Risk Customer
CUST01171,Beauty,Female,26-35,Bandung,29,35,92026038,2,4,4,244,Potential Customer
CUST01172,Electronics,Female,18-25,Denpasar,8,21,58743414,4,1,2,412,New Customer
CUST01173,Fashion,Female,18-25,Jakarta,15,27,73687116,3,3,4,334,Loyal Customer
CUST01174,Home,Male,18-25,Yogyakarta,6,23,55749934,4,2,2,422,Potential Customer
CUST01175,Electronics,Female,18-25,Bandung,62,19,46897031,1,1,1,111,At Risk Customer
CUST01176,Home,Female,18-25,Denpasar,10,26,62957961,3,3,3,333,Loyal Customer
CUST01177,Fashion,Female,26-35,Denpasar,32,21,53645670,2,1,2,212,New Customer
CUST01178,Fashion,Male,36-50,Medan,34,26,59356774,2,3,2,232,Potential Customer
CUST01179,Sport,Female,36-50,Denpasar,10,25,51805405,3,2,1,321,Potential Customer
CUST01180,Fashion,Female,26-35,Bandung,5,30,79044231,4,4,4,444,Loyal Customer
CUST01181,Electronics,Female,18-25,Yogyakarta,19,23,53690570,3,2,2,322,Potential Customer
CUST01182,Fashion,Male,18-25,Denpasar,57,19,52774436,1,1,1,111,At Risk Customer
CUST01183,Home,Female,26-35,Medan,5,24,59573946,4,2,2,422,Potential Customer
CUST01184,Electronics,Female,18-25,Bandung,48,19,50644272,1,1,1,111,At Risk Customer
CUST01185,Sport,Male,26-35,Jakarta,23,37,82828392,2,4,4,244,Potential Customer
CUST01186,Fashion,Female,26-35,Surabaya,27,23,56450572,2,2,2,222,Potential Customer
CUST01187,Sport,Female,26-35,Surabaya,8,18,44903825,4,1,1,411,New Customer
CUST01188,Beauty,Male,26-35,Jakarta,29,27,87492225,2,3,4,234,Potential Customer
CUST01189,Electronics,Male,36-50,Denpasar,28,23,60933419,2,2,2,222,Potential Customer
CUST01190,Fashion,Female,36-50,Surabaya,13,26,72475982,3,3,3,333,Loyal Customer
CUST01191,Home,Male,26-35,Surabaya,32,29,77569561,2,4,4,244,Potential Customer
CUST01192,Home,Female,>50,Jakarta,47,24,65101354,1,2,3,123,At Risk Customer
CUST01193,Beauty,Male,>50,Denpasar,6,27,61793383,4,3,2,432,Potential Customer
CUST01194,Sport,Female,26-35,Denpasar,133,19,50984945,1,1,1,111,At Risk Customer
CUST01195,Electronics,Male,26-35,Jakarta,29,26,58244203,2,3,2,232,Potential Customer
CUST01196,Sport,Female,26-35,Denpasar,0,22,66479016,4,2,3,423,Potential Customer
CUST01197,Sport,Female,>50,Denpasar,21,32,86970169,2,4,4,244,Potential Customer
